id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1438534439503603556,Quarto individual - Botafogo,564535468,Ramon,,Botafogo,-22.94800894179871,-43.18526451719664,Private room,98.0,1,1,2025-07-17,0.41,1,65,1,
1063491,"Side sea view, 3min from the beach | Pj204",1381764,Pineapples,,Copacabana,-22.96397,-43.17518,Entire home/apt,268.0,1,184,2025-08-01,1.29,7,312,8,
4648539,Great Location in Leblon,24065161,Lisia,,Lagoa,-22.973,-43.21642,Entire home/apt,200.0,3,68,2018-09-08,0.55,1,3,0,
1043837475470438637,Urca Paraiso 4 pessoas apto inteiro,132981815,Ana,,Urca,-22.947955323195803,-43.16308213622828,Entire home/apt,1395.0,3,0,,,3,269,0,
47882476,Quarto privativo com wi-fi  & TV.,385726128,Charliny,,Ramos,-22.85036,-43.25676,Private room,79.0,2,50,2025-09-06,1.12,1,179,10,
1031772295738265495,2605 Flat Vista Sensacional. 350m Praia Leblon,515342183,Cristina,,Leblon,-22.98257310126641,-43.2190211762165,Entire home/apt,1002.0,1,107,2025-09-21,5.02,8,144,51,
1291157531527395405,Studio Centro Rio de Janeiro | Skylux,414797031,Pedro Paulo,,Centro,-22.899628675769552,-43.17929841578007,Entire home/apt,272.0,2,4,2025-04-21,0.41,1,56,4,
32443110,Loft lindamente decorado Arpoador,10207502,Cláudia Lopes,,Ipanema,-22.9873117,-43.1932178,Entire home/apt,,5,17,2025-08-03,0.39,3,0,6,
1094117357464648970,"Quarto amplo próximo ao metrô, na Tijuca",372454575,Ana,,Tijuca,-22.9146408,-43.2191284,Private room,105.0,1,22,2025-08-31,1.15,1,236,14,
53217951,901 Ipanema Beach Terrace | AC | Garden |1 Bedroom,382582854,Christiana,,Ipanema,-22.985842,-43.197521,Entire home/apt,700.0,3,83,2025-09-03,1.81,2,336,27,
1406652108267467219,Quarto privativo mobiliado a 300m da praia,305371803,Jose Afonso,,Copacabana,-22.96413,-43.17508,Private room,152.0,1,14,2025-08-24,2.82,1,155,14,
548446291687313327,"No coração do Leblon, Conforto e Sofisticação",375860298,Cláudio,,Leblon,-22.98165,-43.22466,Entire home/apt,1000.0,7,24,2025-07-19,0.57,1,142,6,
1334740036231496205,Estilo e conforto na Praia do Flamengo,81067595,Amanda,,Glória,-22.9250006,-43.173108,Entire home/apt,197.0,1,40,2025-09-21,4.78,84,176,40,
28465746,"Casa da Natureza-Paquetá, paraíso escondido no Rio",203599129,Thaís,,Paquetá,-22.75061,-43.10575,Entire home/apt,,1,92,2025-04-09,1.11,1,0,8,
41586695,Apto 2 quartos Barra/Recreio,72783886,Samára,,Barra da Tijuca,-23.01035,-43.43601,Entire home/apt,660.0,2,10,2025-06-22,0.17,1,169,3,
1390871774636247212,Ótimo ap no Catete (metrô),377566975,Renata,,Catete,-22.925174541709524,-43.18030759692192,Entire home/apt,177.0,3,4,2025-09-13,0.82,1,111,4,
2092831,²LARGE DOUBLE ROOM SLEEPS UP TO 4  IN FLAMENGO,10096448,Marlene,,Flamengo,-22.93937,-43.17445,Private room,,1,58,2025-03-05,0.41,3,0,7,
786262193359013537,"Exclusivo Wimbledon Central, Aluguel Anual 19 Mil!",14315601,Aroldo,,Barra da Tijuca,-23.003433023924973,-43.34399511232952,Entire home/apt,,5,0,,,98,0,0,
1086216731357833318,Apto Flamengo,14978732,Brenda,,Flamengo,-22.933341521946318,-43.17685563081561,Entire home/apt,315.0,4,9,2025-06-21,0.46,1,89,5,
1229236537426287451,Studio Gloria/Lapa,81869256,Fernanda,,Santa Teresa,-22.917947135107276,-43.17746819646505,Entire home/apt,175.0,2,76,2025-09-20,5.82,1,136,70,
1470981584431250897,Quarto aconchego em Jacarepaguá,258342210,Jamile,,Tanque,-22.9196421,-43.3435904,Private room,63.0,2,2,2025-09-07,2.0,1,165,2,
849983323662864082,Copanema Quarto aconchegante perto Ipanema Posto5,505967287,Diane,,Copacabana,-22.98165880093297,-43.19420311599969,Private room,360.0,3,10,2024-02-13,0.33,2,89,0,
14488323,Olympic Games 2016,89399472,Stefanie,,Praça Seca,-22.89271,-43.3474,Private room,99.0,1,17,2025-08-11,0.21,1,89,1,
48576343,Otimo lugar p descansar venha p ca,391913461,Maicon,,Santa Cruz,-22.95265,-43.67791,Entire home/apt,900.0,5,0,,,1,365,0,
1219508252592668275,Loft Fino Pedra da Macumba - Recreio,43348778,Wellington,,Recreio dos Bandeirantes,-23.0265935,-43.4857161,Entire home/apt,46.0,2,3,2025-07-21,0.43,2,265,3,
526816291783946934,Raridade de Copacabana 5 minutos da praia,320966647,Petruza,,Copacabana,-22.97604,-43.19101,Entire home/apt,494.0,5,14,2025-05-05,0.32,6,144,5,
21922711,Sadd304| Charming 2 bedroom in Ipanema,1982737,Estadia,,Ipanema,-22.97979,-43.20118,Entire home/apt,315.0,1,9,2025-04-20,0.11,124,192,3,
1162206359705300495,"Stúdio RB - novíssimo! 
Ao lado do VLT/Metrô.",234113663,Jussara,,Centro,-22.90806,-43.17539,Entire home/apt,272.0,3,4,2024-12-14,0.28,1,96,1,
785998726448807762,Dois quartos na beira da praia,7017618,Renata,,Leme,-22.96132433132261,-43.1663911810859,Entire home/apt,700.0,2,21,2025-03-10,0.64,2,202,4,
2614489,Best Location & comfort in Ipanema,13388327,Vívian & Fábio,,Ipanema,-22.98162,-43.19861,Entire home/apt,596.0,4,62,2025-05-04,0.45,1,189,1,
1341552598435706297,Niemeyer Avenue-Sea Sightseeing,4879198,Douglas,,Vidigal,-22.99676,-43.23653,Entire home/apt,124.0,2,3,2025-06-27,0.44,1,260,3,
709326646788444898,"Apartamento Copacabana, Quadra da Praia Silencioso",477513082,Luiz Sergio,,Copacabana,-22.9804019,-43.1907763,Entire home/apt,,2,38,2025-09-22,1.06,2,332,17,
1031860645281426489,Awesome place - Copacabana,9466917,Maria,,Copacabana,-22.9640091,-43.1772697,Entire home/apt,405.0,2,8,2025-06-22,0.38,1,255,6,
1511054234532376933,3 quartos com garagem! 500m da Praia de Copacabana,81067595,Amanda,,Copacabana,-22.9663436,-43.1831661,Entire home/apt,440.0,2,1,2025-09-21,1.0,84,174,1,
765228687795601152,Apê no Recreio a 200 m da praia (Posto 9),488633757,Walter,,Recreio dos Bandeirantes,-23.0218561,-43.4509257,Entire home/apt,312.0,2,75,2025-08-10,2.2,1,338,27,
814256695421003884,#204 - Maravilhoso Flat. Vista lateral p/praia.,384444289,Daniel,,Copacabana,-22.977224113356268,-43.18840740530506,Entire home/apt,248.0,3,110,2025-09-25,3.58,8,33,44,
700199137103929376,Quarto Pousada Colina do Canto - Apto 5,369641212,Solano Rodrigo,,Jacarepaguá,-22.95724,-43.37437,Private room,380.0,2,5,2024-09-15,0.14,5,362,0,
12580684,Résidence Quintas & Quintais.,24760851,Yves,,Leblon,-22.98639,-43.23414,Entire home/apt,4437.0,7,0,,,1,358,0,
1493824548861884509,Flat Aconchegante na praia,550144698,Draziane,,Recreio dos Bandeirantes,-23.02784,-43.47539,Entire home/apt,600.0,1,0,,,4,360,0,
1360233843659866616,Estúdio dos Sonhos,373895666,Cristina,,Centro,-22.89894158671057,-43.17968159812951,Entire home/apt,210.0,2,4,2025-06-22,0.59,1,113,4,
1318846992500374636,Casa no coração de Copacabana,94978276,Sônia,,Copacabana,-22.96737,-43.1861,Entire home/apt,1308.0,2,3,2025-03-05,0.33,2,265,3,
1072965975620950585,Quarto Mel off,511875544,Edilaine,,Barra da Tijuca,-22.9796252935503,-43.407519198954105,Private room,225.0,1,0,,,4,269,0,
1306154770175500219,"Apê c/vista, perto da Praia",388464004,Carla Gabriele,,Barra da Tijuca,-23.010562484329284,-43.37108062698365,Entire home/apt,325.0,3,13,2025-09-03,1.59,1,129,13,
49322968,"Casa Joá, bela vista panorâmica mar e montanhas.",251614625,Ana Beatriz,,Joá,-23.00842,-43.28853,Entire home/apt,1703.0,3,32,2025-07-10,0.66,1,5,7,
16377832,"Entre Copacabana e Ipanema, wifi, garagem, metro!",104666823,Eduardo,,Ipanema,-22.98494,-43.1954,Entire home/apt,950.0,3,30,2023-11-20,0.3,1,355,0,
907343596800436955,Casa Morada do Sol,201410950,Klebson,,Cascadura,-22.878760075750684,-43.31569545820814,Entire home/apt,1020.0,1,10,2025-08-24,0.49,1,341,8,
1347299634696733836,quarto aconchegante em Copa,447433669,Antonia,,Copacabana,-22.9712420908952,-43.19091435682077,Private room,129.0,3,18,2025-08-25,2.33,2,148,18,
31203799,"Quarto UERJ, Senai, Maracanã, Shows, Carnaval",23687835,Anderson,,Vila Isabel,-22.91217422485352,-43.239776611328125,Private room,92.0,1,71,2025-08-14,1.28,2,348,12,
706364147091379051,Beautiful new luxury flat in Copacabana ocean view,77857750,Alessandra,,Copacabana,-22.9636215,-43.1753888,Entire home/apt,442.0,2,97,2025-09-15,2.61,1,68,36,
1100168488293129397,Suíte com vista.,556901520,Beatriz,,Santa Teresa,-22.924749023601997,-43.18925276398659,Private room,,1,0,,,1,0,0,
17155292,COPACABANA URUCUM,11782291,Lucas,,Copacabana,-22.97243,-43.18673,Entire home/apt,217.0,2,62,2025-05-04,0.9,12,11,12,
1178479838817455393,"601 Lindo Apto com 01 Quarto, sala, cozinha",47770917,Elizete,,Copacabana,-22.9632051,-43.1750248,Entire home/apt,165.0,1,33,2025-09-14,2.22,10,50,31,
1050908091802671751,Albq104 | 2 bedrooms in the best part of Leblon,1982737,Estadia,,Leblon,-22.9839,-43.22841,Entire home/apt,496.0,1,4,2024-10-17,0.19,124,168,2,
22625326,Apartamento vista mar 1.503,152217261,Taina,,Ipanema,-22.98507,-43.20255,Entire home/apt,479.0,1,134,2025-09-10,1.45,12,311,28,
1419644658439951543,Flat 117-b no Hotel Residence - Copacabana,657294546,Valcirlei,,Copacabana,-22.9608671,-43.175318,Entire home/apt,228.0,1,10,2025-09-26,4.29,3,59,10,
1492081743392239396,Flat Downtown Rio Vista panorâmica do Cristo&Metrô,21462062,Roberta,,Centro,-22.9016127,-43.1814635,Entire home/apt,196.0,1,3,2025-09-14,3.0,10,353,3,
584765636006045399,2SQ: Apt for 4 guests - Siqueira Campos Street,274871877,Luiz Fernando,,Copacabana,-22.970667238138272,-43.18360751976097,Entire home/apt,1109.0,3,42,2025-09-23,1.2,4,62,16,
820254224350753722,Flat Completo. Barra  RioCentro+,492291708,Jacqueline,,Camorim,-22.982229668046703,-43.42460745273178,Entire home/apt,238.0,1,4,2025-04-30,0.18,14,269,1,
894261772088561792,Ipanema prudente 304,9270905,Carlos,,Ipanema,-22.98691,-43.19848,Entire home/apt,280.0,1,0,,,51,303,0,
1138630918491911349,Suíte em Copacabana,573219577,Maribel,,Copacabana,-22.9672597,-43.1822366,Private room,1275.0,1,0,,,1,269,0,
1414722476802324385,Alugo suíte com vista livre,54668345,Tiago,,Santa Teresa,-22.91954421845031,-43.18965774180297,Private room,252.0,3,0,,,1,90,0,
969695916824372979,Rio171 - Beachfront apartment in Copacabana,22805631,Latin Exclusive,,Copacabana,-22.97868,-43.18975,Entire home/apt,2012.0,3,0,,,36,151,0,
646228803152265358,Praia Copacabana Studio completo cama ortopédica,441028508,Sarra,,Copacabana,-22.98246101377632,-43.1898633018136,Entire home/apt,235.0,2,89,2025-09-22,2.34,1,342,33,
1041984035146666793,Varandas a 5min melhores bares e praia,62525920,Adriana Gropo,,Barra da Tijuca,-23.01079793803013,-43.30401136279975,Entire home/apt,502.0,1,20,2025-06-23,0.95,14,152,11,
23882130,Moderninho de Copacabana,178877979,Romario,,Copacabana,-22.98255,-43.19242,Entire home/apt,400.0,2,63,2025-08-17,0.69,2,56,12,
1400697261519898150,Barra Bella 1 quarto - Barra da Tijuca beira-mar,457149162,Luan Marlon,,Barra da Tijuca,-23.009808,-43.344876,Entire home/apt,,1,0,,,13,0,0,
702761116799177179,Apartamento bem localizado no Pechincha.,377456137,Bruno,,Freguesia (Jacarepaguá),-22.94081,-43.35642,Private room,350.0,1,0,,,1,365,0,
2889442,Apt lindo em rua tranquila de Botafogo prox. metrô,14444848,Tuca,,Botafogo,-22.94563,-43.18994,Entire home/apt,,7,2,2024-02-16,0.01,1,0,0,
1263188587356165383,"Suíte com café da manhã, saleta  tv Ilha da Gigoia",588380491,Breno,,Barra da Tijuca,-23.001727922083862,-43.3083815639371,Private room,206.0,5,1,2024-12-08,0.1,22,72,1,
11522012,Quarto espaçoso/ banheiro privativo,56737759,Wilson,,Recreio dos Bandeirantes,-23.01261,-43.45506,Private room,388.0,1,0,,,1,90,0,
43117460,Modern Design Apartment in Copacabana,36013074,Fabio,,Copacabana,-22.9658,-43.18207,Entire home/apt,216.0,3,24,2025-09-17,0.72,1,319,22,
1476913462157007560,Charming apartment - Copacabana,708974358,Ricardo,,Copacabana,-22.96694,-43.18293,Entire home/apt,309.0,7,0,,,1,140,0,
1108696730843273187,Oásis em Copacabana,101950838,Eliana,,Copacabana,-22.9676688,-43.1900416,Entire home/apt,197.0,5,22,2025-08-07,1.3,1,37,17,
53135540,Ocean-Front 3-bedroom Apartment in Leme 036,30721359,I Live Global,,Leme,-22.96193,-43.16904,Entire home/apt,1518.0,4,53,2025-08-09,1.16,26,99,17,
6931497,GREAT LOCATION - COPACABANA - NEAR BEACH & SUBWAY,22296412,José Renato,,Copacabana,-22.97279,-43.1884,Entire home/apt,362.0,14,138,2025-09-22,1.17,4,159,32,
1500220644133682732,Pôr do Sol do Arpoador e Areias de Ipanema e Copa,3553039,Iaponira,,Copacabana,-22.98437,-43.19247,Entire home/apt,507.0,2,0,,,2,111,0,
1054426910993202740,Quarto no coração de Copacabana,171620449,Mara,,Copacabana,-22.9755206,-43.19387,Private room,500.0,5,2,2024-02-12,0.09,1,87,0,
1053716797020259779,Loft com Vistão Mar e Pé na Areia: Barra da Tijuca,100264901,Daniel,,Barra da Tijuca,-23.01043591404373,-43.35741246190186,Entire home/apt,342.0,2,98,2025-09-19,4.63,3,115,47,
1433504731998970878,Studio aconchegante e requintado - Skylux,228233331,Heloisa,,Centro,-22.900385069079388,-43.17795313039343,Entire home/apt,287.0,2,0,,,1,260,0,
850679870317176203,Your Place in Rio,506105646,Mariana,,Barra da Tijuca,-23.0098207,-43.3579383,Entire home/apt,1878.0,3,0,,,1,365,0,
1450014170108315634,Private room in Arporador,45156129,Jaden Matthew,,Copacabana,-22.9857,-43.19253,Private room,182.0,4,0,,,4,210,0,
22804720,APARTAMENTO DUPLEX EM IPANEMA SUPER CONFORTÁVEL,158098971,Myrian,,Ipanema,-22.98103,-43.20361,Entire home/apt,650.0,7,4,2025-03-09,0.2,4,282,3,
1335539277593734000,4 minutes from Arcos da Lapa | Sr1502,592964680,Fabio,,Santa Teresa,-22.914254970614408,-43.18086641555293,Entire home/apt,201.0,1,5,2025-07-27,0.75,59,272,5,
1103095495236996306,Lançamento 4 Quartos Copacabana,430990882,Lucas,,Copacabana,-22.96749,-43.18408,Entire home/apt,984.0,3,14,2025-08-22,1.57,1,205,14,
25189566,Apartamento Moderno Melhor Localização de Copa,31312633,Gustavo,,Copacabana,-22.98358,-43.19031,Entire home/apt,214.0,2,311,2025-09-09,3.51,1,156,33,
21518497,Quarto encantador em linda e  calma casa de vila.,91335669,Suely,,Catete,-22.92603,-43.18055,Private room,225.0,4,33,2025-05-04,0.35,1,188,6,
776866985555607872,Flat espetacular próx. RioCentro e Arena Jeunesse.,370164415,Edgard,,Camorim,-22.98068,-43.42347,Entire home/apt,30000.0,2,20,2025-05-01,0.59,1,36,8,
817155150851878864,Apartamento Praia do Flamengo,394152421,Mariana,,Flamengo,-22.92853328115803,-43.174471974617305,Entire home/apt,551.0,2,43,2025-09-14,1.36,1,165,22,
564430571237018485,APTO ATLÂNTICA VISTA MAR  EM TODOS OS QUARTOS/SALA,429604997,Bárbara,,Copacabana,-22.96575,-43.17366,Entire home/apt,990.0,1,8,2024-01-08,0.24,6,339,0,
1087050586102503833,Apartamento bambu Laranjeiras,86883907,Aline,,Laranjeiras,-22.9308032,-43.1901281,Entire home/apt,,2,0,,,1,0,0,
897315800037447629,Quintal Ipanema: apto c/ pátio privado no Arpoador,2513825,Newton,,Ipanema,-22.98690131514604,-43.19386910265504,Entire home/apt,384.0,2,59,2025-09-08,2.11,62,166,27,
13734761,"coziness of Olegario Avenue,  Barra,  Rio",80357873,Adriano,,Barra da Tijuca,-23.01189,-43.30405,Entire home/apt,242.0,3,45,2025-09-14,0.59,1,22,16,
1348626618356499359,"Casa três ambientes,  aconchegante, junto Engenhao",676394382,Moacir,,Engenho de Dentro,-22.894231766209305,-43.299432451664366,Entire home/apt,163.0,1,28,2025-09-21,3.68,1,258,28,
1239793695035350218,quarto com banheiro privativo santa teresa/centro,8781565,Andreia,,Santa Teresa,-22.91535,-43.19005,Private room,72.0,3,1,2024-09-15,0.08,5,321,0,
1432601628546824719,Studio vip confortável,285509562,Ana Paula,,Tijuca,-22.920272577130632,-43.22275320345607,Entire home/apt,203.0,2,10,2025-09-22,3.13,2,212,10,
1492005543687863895,Apartamento aconchegante,4893291,Miro,,Copacabana,-22.97079,-43.19127,Entire home/apt,280.0,1,0,,,2,38,0,
779183543497211653,Arpex flat,60038954,Yron,,Copacabana,-22.9824865,-43.1946675,Entire home/apt,460.0,3,5,2025-05-04,0.16,1,338,3,
4981856,Master Suite with Jacuzzy and Garden,22579735,Renata,,Santa Teresa,-22.93868,-43.19872,Private room,,1,25,2025-04-14,0.31,5,173,2,
22547598,Duplex reformed penthouse: 3R and private pool,9523882,Jose Carlos,,Barra da Tijuca,-23.00169,-43.35024,Entire home/apt,566.0,3,114,2025-06-03,1.23,1,133,12,
11900219,Beautiful!  3 blocks from the Copacabana beach,63474843,Anna Paula,,Copacabana,-22.97476,-43.19169,Entire home/apt,200.0,4,214,2025-09-09,1.86,1,304,33,
827054318134473657,Apto na praia de Copacabana.,315740743,Maicon,,Copacabana,-22.9691091,-43.18214709999999,Entire home/apt,612.0,4,5,2025-09-01,0.25,25,67,4,
1270022183280810028,Apartamento ótima localização.,561831797,Eduardo,,Copacabana,-22.9669282,-43.187908,Entire home/apt,180.0,2,48,2025-09-24,4.38,1,309,48,
541353953308341088,Quarto privado em apartamento claro e arejado,374805063,Nina,,Gávea,-22.98323,-43.2386,Private room,180.0,1,5,2024-02-12,0.12,1,365,0,
1326079996521276879,Leblon Best Spot 3BR,1247944,Alexandre,,Leblon,-22.981819370173717,-43.21973596072025,Entire home/apt,742.0,2,1,2025-03-09,0.15,21,349,1,
16616831,"Apartamento em Copacabana, próximo ao mar",59717414,Maria Marta,,Copacabana,-22.97291,-43.18698,Entire home/apt,285.0,4,55,2025-06-23,0.52,1,195,10,
39746798,Rio012 - 5 suites mansion with pool in front of th,22805631,Latin Exclusive,,Joá,-23.01185,-43.28913,Entire home/apt,14633.0,3,0,,,36,365,0,
23101165,Apt reformando e bem localizado,1005871,Vera,,Botafogo,-22.94721,-43.18216,Entire home/apt,,3,39,2025-06-24,0.44,1,0,3,
1141279949888353066,Apartamento da Rosa,240810152,Fabio,,Copacabana,-22.9763574,-43.193422,Entire home/apt,558.0,3,13,2025-08-23,1.24,1,127,13,
1220204443254290983,5min caminhando até a praia,360732359,Charleni,,Recreio dos Bandeirantes,-23.028393737020508,-43.47258388996124,Entire home/apt,245.0,2,2,2025-05-05,0.29,1,184,2,
1037907551607571562,Spacious & Comfortable Apt,368877645,Pedro Eduardo,,Cidade Nova,-22.9121996,-43.2019907,Entire home/apt,239.0,2,25,2025-07-25,1.14,1,349,15,
1281958391876658801,Quarto em Hotel de Luxo no RJ,541315753,Aguinaldo,,São Conrado,-22.99784176633032,-43.25669758021832,Private room,,6,0,,,1,328,0,
1071559549713761926,Refúgio para o sucego,45032267,Júlio César,,Campo Grande,-22.9367236,-43.5715343,Entire home/apt,123.0,1,18,2025-08-27,2.04,1,351,18,
2552885,Deluxe Studio .Best area of Ipanema,13000393,Cristina,,Ipanema,-22.98411,-43.2152,Entire home/apt,595.0,3,223,2025-05-05,1.67,1,185,9,
14127123,MELHOR LOCALIZAÇÂO 2 Quartos no LEBLON,85203214,Danielle,,Leblon,-22.98371,-43.21976,Entire home/apt,1220.0,17,0,,,1,267,0,
14028825,Aconchego 2 quartos.,83981806,Maria Jose,,Recreio dos Bandeirantes,-23.02188,-43.46839,Private room,600.0,7,0,,,1,89,0,
54066241,Nice small duplex penthouse with private pool,4729785,Alexandre,,Ipanema,-22.983486,-43.199599,Entire home/apt,,3,106,2025-09-09,2.36,2,32,30,
13998722,2 Quartos Junto ao ROCK IN RIO 2025,13498004,Fabio,,Jacarepaguá,-22.97204,-43.38388,Entire home/apt,1275.0,4,0,,,7,358,0,
13577757,OCEAN VIEW FROM COPACABANA BEACH 303,13664216,Maria Lucia,,Copacabana,-22.98306,-43.18934,Entire home/apt,,5,3,2023-10-14,0.09,20,85,0,
13020271,Excellent 2 bedrooms 2 blocks beach,8303861,Carlos Eduardo,,Leblon,-22.98437,-43.22813,Entire home/apt,467.0,3,14,2025-06-22,0.13,31,35,3,
1170590486790147872,Apartamento beira-mar,310033368,Pedro,,Recreio dos Bandeirantes,-23.027807488394014,-43.47862754887768,Entire home/apt,186.0,1,9,2025-07-21,0.69,7,85,6,
1158251063626746423,Miolo dos principais bairros do Rio/ lado do metrô,577814149,Wivison,,Centro,-22.905091549441103,-43.19094892591238,Entire home/apt,143.0,1,75,2025-09-09,4.62,3,111,60,
1321805816042406105,"Ipanema, sol e vista.",669299721,Marcia,,Ipanema,-22.9825,-43.20564,Entire home/apt,665.0,2,25,2025-09-24,2.8,1,270,25,
786257019072470652,Suítes em Santa Teresa RJ 09,490731280,Gabriel,,Santa Teresa,-22.93878,-43.21033,Private room,200.0,1,2,2023-02-19,0.06,12,89,0,
1375476293131440423,APTO pertinho da praia,373241000,Daniele,,Recreio dos Bandeirantes,-23.02299,-43.46158,Entire home/apt,,3,9,2025-08-24,2.09,1,0,9,
52547270,Cerca da praia de COPA – Conjugado lindo,91654021,Daniel,,Copacabana,-22.96928,-43.18302,Entire home/apt,220.0,3,0,,,151,90,0,
944199663848923132,Copacabana Studio! Walk to the beach and metro,66811884,Keyla,,Copacabana,-22.967242,-43.181354,Entire home/apt,202.0,2,61,2025-09-21,2.32,1,108,31,
1456656365255165181,Pontal Recreio 3 min praia vaga garagem,555770284,Sebastiao,,Recreio dos Bandeirantes,-23.028454826042967,-43.47815953195095,Entire home/apt,205.0,2,6,2025-08-23,2.2,1,268,6,
44705960,Barra da Tijuca Casa com Vista em  ilha tranquila,2207091,Cleuza,,Barra da Tijuca,-23.0066,-43.31025,Entire home/apt,332.0,5,0,,,1,238,0,
1418650587932464383,"Casa linda, próximo a praia.",12280848,Dora De Lima,,Recreio dos Bandeirantes,-23.0269196,-43.52040880000001,Entire home/apt,290.0,1,12,2025-09-06,3.96,2,352,12,
1321937087137267304,suite praiana casal,409958993,Washington,,Recreio dos Bandeirantes,-23.03038,-43.47489,Private room,112.0,1,1,2025-01-08,0.11,7,133,1,
1361091368910404180,Localização privilegiada frete ao estação metrô,556435469,Fernandes,,Centro,-22.90696,-43.19057,Entire home/apt,188.0,2,3,2025-06-25,0.42,2,343,3,
1147909089186754268,Apartamento com decoraçao industrial,524879347,Marcelia,,Recreio dos Bandeirantes,-23.0002596,-43.4389457,Entire home/apt,169.0,1,7,2025-09-21,0.48,1,131,5,
1311038015457964402,A poucos passos do mar.,666696592,Ana Beatriz,,Copacabana,-22.964479293713417,-43.17597385010868,Entire home/apt,423.0,3,2,2025-03-06,0.28,1,167,2,
